source_scene_id,sensor_id,tile_row,tile_col,lat,lon,resolution_m_per_px,sun_azimuth,sun_elevation,solar_incidence,spacecraft_altitude_km,orbit_number,valid_fraction,flag_low_signal,flag_geoloc_missing,flag_corrupt,tile_path,iirs_embedding_256
ch2_iir_nci_20260227T1239538758_d_img_d18,IIRS,0,0,-6.1714605892000005,356.18689532,73.08,96.319246,31.690699,58.309301,91.35,29042,1.0,False,False,False,D:\ISRO\IIRS_tiles\ch2_iir_nci_20260227T1239538758_d_img_d18\ch2_iir_nci_20260227T1239538758_d_img_d18_r0_c0.npy,"[-0.2642965316772461, -0.10591116547584534, -0.0909329280257225, 0.006728820502758026, -0.14644376933574677, -0.735985279083252, 0.8120721578598022, -0.7307295799255371, -0.2933062016963959, -0.04567163437604904, 0.19547522068023682, -0.3467727601528168, 0.06631369888782501, -0.29019883275032043, 0.4911256432533264, -0.12381912767887115, 0.19656552374362946, 0.5951133966445923, -0.583703875541687, -0.13908790051937103, 0.1892310380935669, -0.05442972108721733, 0.5040280222892761, -0.16498109698295593, -0.059891197830438614, 0.3378593921661377, 0.21146182715892792, 0.6277596950531006, -0.6930599808692932, 0.16906362771987915, 0.0023210234940052032, 0.17970994114875793, -0.17459306120872498, 1.1380748748779297, -0.3726506233215332, -0.03299883380532265, 0.0010372400283813477, 0.11512058973312378, -0.24351638555526733, 0.2144811600446701, 0.4091741144657135, -0.48969894647598267, -0.1415836066007614, 0.24589021503925323, 0.18701967597007751, 0.8646876215934753, -0.4027099013328552, -0.13916821777820587, -0.5329749584197998, -0.31195104122161865, -0.18906348943710327, -0.3353458046913147, -0.26029762625694275, 0.1149434894323349, -0.5677398443222046, 0.07493478059768677, 0.19021975994110107, -0.1325632631778717, -0.09233766794204712, -0.03258536383509636, -0.6821957230567932, 0.11304061114788055, -0.04738733917474747, -0.13979260623455048, -0.2220204472541809, -0.9272505044937134, 0.4462117850780487, -0.3313712775707245, -0.7435157299041748, 0.4651640057563782, -0.006778944283723831, -0.18283559381961823, 0.5792132019996643, 0.35995423793792725, 0.2726099491119385, 0.3294738829135895, -0.15919890999794006, -0.14885520935058594, -0.07254399359226227, -0.0889064222574234, 0.15283983945846558, 0.28589650988578796, -0.10008412599563599, 0.246937096118927, 0.0054224468767642975, 0.11621998995542526, -0.3684781789779663, 0.9579266905784607, -0.5347661375999451, -0.09634071588516235, -0.702141523361206, -0.0029845405369997025, 0.03056623786687851, 0.10479290783405304, -0.16410419344902039, 0.2486504465341568, 0.38887307047843933, -0.11025820672512054, -0.1665154993534088, -0.33614516258239746, 0.17969202995300293, 0.19457383453845978, 0.04721701890230179, 0.6848665475845337, 0.35224851965904236, 0.2582503855228424, -0.5846971869468689, -0.7375649213790894, -0.19026723504066467, 0.10967515408992767, -0.7453626394271851, -0.30899757146835327, -0.1467883586883545, -0.22923044860363007, 0.04700009152293205, 0.6866026520729065, 0.4509482979774475, 0.10250349342823029, 0.33323124051094055, 0.12812745571136475, -0.14819592237472534, 0.6359509229660034, 0.35782545804977417, -0.3425339460372925, 0.26681187748908997, -0.4483375549316406, 0.18209752440452576, 0.6758123636245728, 0.31640172004699707, 0.8074096441268921, -0.12675055861473083, -0.7648218274116516, 0.6072330474853516, -0.2341928333044052, -0.3932828903198242, 0.6951207518577576, -0.5209470987319946, -0.688804030418396, -0.027538031339645386, 0.2427988201379776, -0.15959712862968445, 0.8735464811325073, 0.13830089569091797, -0.4450688064098358, 0.25607189536094666, -0.6046395897865295, 0.57390958070755, 0.08884929120540619, -0.4438377022743225, -0.1863487958908081, -0.26835885643959045, -0.005026545375585556, 0.014396628364920616, -0.5338154435157776, 0.1860066056251526, 0.03928518295288086, -0.2334836721420288, 0.3280896544456482, 0.349656879901886, 0.2552819848060608, 0.25571298599243164, -0.21060062944889069, 0.43707409501075745, 0.20571021735668182, -0.2191184014081955, 0.4761072099208832, 0.13825200498104095, 0.17847014963626862, 0.11416549980640411, -0.14424899220466614, 1.0415613651275635, 0.433501660823822, 0.38511157035827637, -0.36537525057792664, -0.2110999971628189, -0.44638383388519287, -0.008249860256910324, -0.2941151559352875, -0.878080427646637, -0.20759858191013336, 0.2151637226343155, 0.22124187648296356, -0.6956104636192322, 0.09251318126916885, -0.6302309632301331, 0.40262991189956665, -0.23618392646312714, -0.4748392105102539, -0.10099005699157715, 0.5705938935279846, -1.3420547246932983, 0.27036723494529724, 0.4437938928604126, 0.21928328275680542, -0.18780949711799622, 0.7296369075775146, -0.21659798920154572, 0.09331630170345306, -0.3941149115562439, 0.5163968801498413, 0.1325254738330841, -0.10506992042064667, 0.10496361553668976, -0.16199930012226105, 0.5969468951225281, -0.3346371054649353, -0.9474318623542786, 0.20282262563705444, 0.0954630970954895, 0.1997797042131424, 0.516051709651947, 0.30298134684562683, 0.29338258504867554, 0.33033445477485657, -0.3914511501789093, -0.03753865882754326, 0.061602916568517685, 0.6554035544395447, 0.3133784532546997, -0.7212064862251282, -0.37579214572906494, 0.09755142778158188, 0.2599985897541046, 0.03391459956765175, -0.23805581033229828, 0.8420608043670654, 0.2828673720359802, 0.012149855494499207, -0.42320623993873596, -0.0031694360077381134, 0.4661061465740204, -0.674187421798706, -0.6949564814567566, -0.08974301069974899, 1.067331314086914, 1.0498504638671875, -0.1088823676109314, 0.01070307195186615, 0.32252204418182373, 0.08552283048629761, -0.6522703766822815, -0.34802642464637756, -0.39432698488235474, -0.0409475713968277, -0.4455869793891907, 0.057413727045059204, -0.4491827189922333, -0.08138297498226166, -0.23616927862167358, -0.18416960537433624, -0.25131675601005554, -0.48509326577186584, -0.3501373529434204, 0.15831409394741058, -0.7839466333389282, 0.9926289319992065]"
ch2_iir_nci_20260227T1239538758_d_img_d18,IIRS,1,0,-5.470477968,356.1603034,73.08,96.319246,31.690699,58.309301,91.35,29042,1.0,False,False,False,D:\ISRO\IIRS_tiles\ch2_iir_nci_20260227T1239538758_d_img_d18\ch2_iir_nci_20260227T1239538758_d_img_d18_r1_c0.npy,"[-0.17451301217079163, 0.030169133096933365, 0.13296110928058624, -0.012628663331270218, 0.10924060642719269, -0.6286163926124573, 1.0360939502716064, -0.6525682210922241, -0.05475582554936409, -0.12369869649410248, 0.006075169891119003, -0.2127663791179657, 0.3020222783088684, -0.08731156587600708, 0.25996673107147217, -0.23648913204669952, 0.341743528842926, 0.4429774880409241, -0.4552389085292816, -0.22025439143180847, 0.1508634090423584, 0.09474094212055206, 0.42564263939857483, -0.1752513349056244, 0.08357033133506775, -0.08970217406749725, 0.3392454981803894, 0.7528135776519775, -0.46344155073165894, -0.14295779168605804, -0.022428017109632492, 0.38975945115089417, -0.0669175311923027, 0.9471356868743896, -0.2250891774892807, -0.0487452931702137, -0.07202808558940887, 0.01426701620221138, -0.297629714012146, 0.3418929874897003, 0.3046601414680481, -0.3507551848888397, 0.012421490624547005, 0.29337966442108154, 0.21181491017341614, 0.681663990020752, -0.2886890769004822, -0.0819668173789978, -0.479785293340683, -0.1884811669588089, -0.03401518613100052, -0.19750282168388367, -0.509425699710846, 0.24038423597812653, -0.47185155749320984, -0.16301055252552032, 0.13669255375862122, 0.13246333599090576, -0.3139890730381012, 0.05307849124073982, -0.489471435546875, 0.4871128499507904, -0.18545106053352356, -0.20298993587493896, -0.2186717689037323, -0.8467395305633545, 0.21448466181755066, -0.33349883556365967, -0.8602597117424011, 0.5849791169166565, 0.10626861453056335, -0.10252845287322998, 0.3851510286331177, 0.27263227105140686, 0.2445555478334427, 0.2999771535396576, 0.10863780230283737, -0.0072389692068099976, -0.018663499504327774, -0.12412640452384949, 0.21727238595485687, 0.4819225072860718, -0.05816539749503136, 0.43936455249786377, -0.018836703151464462, 0.13735970854759216, -0.3444795310497284, 0.9069382548332214, -0.27799808979034424, 0.07433368265628815, -0.795150101184845, -0.09584645926952362, 0.04845959693193436, 0.09335407614707947, -0.14678186178207397, -0.03209724649786949, 0.8232990503311157, -0.04367734119296074, -0.12363022565841675, -0.3347215950489044, 0.13258887827396393, 0.16555581986904144, 0.1036016047000885, 0.7632301449775696, 0.05945971608161926, 0.4153539836406708, -0.5161975026130676, -0.5883889198303223, -0.2139524221420288, 0.24188607931137085, -0.6781505942344666, -0.4793567359447479, -0.3437332212924957, -0.11375802755355835, 0.1785115748643875, 0.7888767123222351, 0.5443072319030762, -0.08522912859916687, 0.316184937953949, 0.08656210452318192, 0.0908101350069046, 0.6918344497680664, 0.6585158705711365, -0.4158948063850403, 0.12051107734441757, -0.5919833183288574, -0.011772532016038895, 0.6256316900253296, 0.3118840456008911, 0.6563208103179932, -0.20783351361751556, -0.8574554324150085, 0.4327775835990906, -0.2564693093299866, -0.3540891408920288, 0.6821027994155884, -0.27103570103645325, -0.6204409599304199, -0.23988187313079834, 0.4417128562927246, -0.09516802430152893, 0.9245290756225586, 0.20694398880004883, -0.0669645369052887, 0.20866575837135315, -0.6953972578048706, 0.4066525399684906, 0.045423105359077454, -0.31159770488739014, -0.2592410147190094, -0.30343350768089294, 0.22688674926757812, -0.0004864949733018875, -0.36219871044158936, 0.06069974973797798, -0.12189261615276337, -0.3089126944541931, 0.4717433452606201, 0.18350405991077423, 0.3491585850715637, 0.32137227058410645, -0.16433551907539368, 0.7835075855255127, 0.25074368715286255, -0.084358811378479, 0.2680763900279999, 0.09616431593894958, 0.3365781903266907, 0.4553745985031128, 0.03843013942241669, 1.113282322883606, 0.5847190022468567, 0.39604365825653076, -0.3365083336830139, 0.011050432920455933, -0.7352734804153442, -0.16784004867076874, -0.20162028074264526, -0.8082296252250671, -0.24739496409893036, 0.14159686863422394, 0.13316284120082855, -0.7029623985290527, 0.32789766788482666, -0.3660496771335602, 0.6293515563011169, -0.27275028824806213, -0.2960999608039856, -0.0951014831662178, 0.49193814396858215, -1.1300824880599976, 0.13967940211296082, 0.2716939449310303, 0.17853686213493347, -0.2138310968875885, 0.9336395263671875, -0.09497098624706268, 0.019523974508047104, -0.4048440456390381, 0.6318168640136719, 0.13769635558128357, -0.04739914834499359, 0.08310239017009735, -0.1545214205980301, 0.6746054887771606, -0.04026728495955467, -0.6638475060462952, 0.2525499165058136, 0.0984494686126709, 0.260270893573761, 0.48005229234695435, 0.36465469002723694, 0.13451287150382996, 0.39717569947242737, -0.2917683720588684, -0.1955353021621704, 0.08151839673519135, 0.5507000684738159, 0.3474119007587433, -0.6883728504180908, -0.08285453915596008, 0.08535600453615189, 0.07848036289215088, 0.20984914898872375, -0.22409602999687195, 0.7564023733139038, 0.11920969188213348, 0.16516651213169098, -0.2498355209827423, -0.1831573098897934, 0.4556750953197479, -0.8335923552513123, -0.633971631526947, 0.13972696661949158, 0.9912732839584351, 0.8005070686340332, -0.18899372220039368, -0.1189957708120346, 0.2700047492980957, 0.07826966047286987, -0.6901644468307495, -0.47363242506980896, -0.5191396474838257, -0.21432876586914062, -0.6602761745452881, -0.08237295597791672, -0.35129043459892273, -0.051007229834795, -0.20517420768737793, -0.06924618780612946, -0.12367065250873566, -0.5956368446350098, -0.05361376702785492, 0.28812354803085327, -0.7842748165130615, 0.7820894718170166]"
ch2_iir_nci_20260227T1239538758_d_img_d18,IIRS,2,0,-4.769510994,356.1337814,73.08,96.319246,31.690699,58.309301,91.35,29042,1.0,False,False,False,D:\ISRO\IIRS_tiles\ch2_iir_nci_20260227T1239538758_d_img_d18\ch2_iir_nci_20260227T1239538758_d_img_d18_r2_c0.npy,"[-0.17244453728199005, 0.14433473348617554, -0.13915488123893738, 0.02014637365937233, -0.015310091897845268, -1.0832542181015015, 1.0239605903625488, -0.5921300053596497, -0.05423804000020027, -0.18189921975135803, 0.09135989844799042, -0.1848268061876297, 0.1908288151025772, -0.10109204053878784, 0.3362966775894165, -0.15347379446029663, 0.21230681240558624, 0.4337650239467621, -0.765453577041626, -0.11844754219055176, 0.30059102177619934, 0.0016213096678256989, 0.27928394079208374, -0.07495875656604767, 0.1710754632949829, 0.17241299152374268, 0.3813098669052124, 0.8210669755935669, -0.5960078835487366, -0.1947353184223175, -0.08006159961223602, 0.33679360151290894, -0.20609793066978455, 1.013594627380371, -0.47843533754348755, -0.01391896978020668, -0.14750345051288605, 0.2432195097208023, -0.41013526916503906, 0.429436057806015, 0.492996484041214, -0.42903023958206177, -0.019535107538104057, 0.3096034526824951, -0.007666148245334625, 0.7272660732269287, -0.45649027824401855, -0.0020480118691921234, -0.4740242063999176, -0.31391966342926025, -0.10244714468717575, -0.34962159395217896, -0.5578553080558777, 0.05774283781647682, -0.672109842300415, 0.04555925354361534, 0.3811529874801636, 0.08387566357851028, -0.16138862073421478, -0.09916965663433075, -0.6782161593437195, 0.15662749111652374, -0.21988976001739502, -0.3896956741809845, -0.12831607460975647, -1.0357694625854492, 0.4462224245071411, -0.44843533635139465, -0.9500352144241333, 0.5376930832862854, -0.043568406254053116, 0.0435570627450943, 0.3792433440685272, 0.44820764660835266, 0.2454717606306076, 0.41620898246765137, 0.0091434046626091, -0.23581546545028687, -0.1576869934797287, -0.11268641799688339, 0.21829110383987427, 0.3510584533214569, -0.1411578357219696, 0.48013681173324585, 0.061842624098062515, 0.17705175280570984, -0.3580014109611511, 0.951176106929779, -0.6205118298530579, -0.03178650513291359, -0.792168378829956, 0.08970166742801666, -0.01633041352033615, 0.08063346147537231, -0.1648816019296646, 0.02107924595475197, 0.528075635433197, -0.27462536096572876, -0.014347348362207413, -0.17407526075839996, 0.29320231080055237, 0.13704054057598114, 0.0017063505947589874, 0.8588709831237793, 0.33114075660705566, 0.5888170599937439, -0.6752985715866089, -0.8379902243614197, -0.20136362314224243, 0.3254806399345398, -0.7584332227706909, -0.2973005473613739, -0.274575799703598, -0.4634416699409485, 0.19622211158275604, 0.756947934627533, 0.3499506413936615, -0.09429633617401123, 0.20926743745803833, 0.12514418363571167, -0.14421531558036804, 0.6902414560317993, 0.9007090926170349, -0.28104978799819946, 0.13398317992687225, -0.45225873589515686, 0.11099691689014435, 0.9655112028121948, 0.3935502767562866, 0.9758873581886292, -0.40530797839164734, -0.8925179243087769, 0.5538367033004761, -0.25245600938796997, -0.3480525612831116, 0.7096192240715027, -0.3236343562602997, -0.6652224659919739, -0.37939611077308655, 0.41660356521606445, -0.4654105603694916, 0.9234264492988586, 0.4954824149608612, -0.5071917176246643, 0.2924245595932007, -0.6818151473999023, 0.6535854935646057, -0.11666989326477051, -0.3451196551322937, -0.33905917406082153, -0.27982351183891296, -0.04298555478453636, 0.008925801143050194, -0.6211168169975281, 0.022856254130601883, -0.15240037441253662, -0.12211312353610992, 0.31353560090065, 0.2758641541004181, 0.4226926863193512, 0.3111507296562195, -0.19403347373008728, 0.757398247718811, 0.3469030559062958, -0.059123288840055466, 0.4177761971950531, 0.21522468328475952, 0.1952655166387558, 0.3276677131652832, 0.06651322543621063, 1.2349004745483398, 0.4962543547153473, 0.5447076559066772, -0.31832918524742126, -0.19880667328834534, -0.5668259859085083, -0.21883557736873627, -0.24090546369552612, -0.8895043134689331, -0.4963211119174957, 0.3959789574146271, -0.014891881495714188, -0.8026925921440125, -0.03784341365098953, -0.5967458486557007, 0.6570428609848022, -0.4602207541465759, -0.2706414461135864, -0.1127476692199707, 0.601902425289154, -1.3248103857040405, 0.0928325206041336, 0.49920397996902466, 0.3074955940246582, 0.010600224137306213, 0.8823304772377014, -0.02389794960618019, 0.10758592188358307, -0.3170490860939026, 0.5939301252365112, 0.01841769739985466, -0.10944648087024689, 0.10439787805080414, -0.281205952167511, 0.7914749383926392, -0.09116949141025543, -0.6858652830123901, 0.32660698890686035, 0.029772330075502396, 0.0940513014793396, 0.4847785234451294, 0.3147677481174469, 0.19424134492874146, 0.3324713408946991, -0.29592040181159973, 0.12921783328056335, 0.25965502858161926, 0.6250110864639282, 0.3523973226547241, -0.6967989802360535, -0.19417211413383484, 0.06640772521495819, 0.1315138041973114, 0.2418162077665329, -0.21438784897327423, 0.778666079044342, 0.3488309979438782, 0.16122044622898102, -0.42022985219955444, -0.032948751002550125, 0.6047967076301575, -0.8460301756858826, -0.7951474785804749, -0.03666996210813522, 1.2575616836547852, 0.9824445247650146, -0.31198808550834656, 0.23832185566425323, 0.097563236951828, 0.09368477761745453, -0.6833388209342957, -0.3775958716869354, -0.475563108921051, -0.12051165103912354, -0.6248973608016968, 0.050989650189876556, -0.5717904567718506, -0.059044670313596725, -0.30301374197006226, -0.06192893907427788, -0.3282124996185303, -0.45254504680633545, -0.11604064702987671, 0.38038966059684753, -0.9118911027908325, 1.0377689599990845]"
ch2_iir_nci_20260227T1239538758_d_img_d18,IIRS,3,0,-4.068573726,356.10726172,73.08,96.319246,31.690699,58.309301,91.35,29042,1.0,False,False,False,D:\ISRO\IIRS_tiles\ch2_iir_nci_20260227T1239538758_d_img_d18\ch2_iir_nci_20260227T1239538758_d_img_d18_r3_c0.npy,"[0.20279550552368164, -0.06972360610961914, 0.19711098074913025, -0.45470911264419556, -0.16076917946338654, -1.1028378009796143, 1.2126872539520264, -1.0155364274978638, -0.24212343990802765, -3.29483300447464e-05, 0.1563943326473236, -0.5794013142585754, -0.04498077929019928, -0.4311962127685547, 0.5572578310966492, 0.004174873232841492, 0.15488895773887634, 0.42237043380737305, -0.32948270440101624, -0.21846172213554382, 0.09272067993879318, -0.09696675837039948, 0.5116432905197144, -0.243624746799469, 0.19913411140441895, 0.30426234006881714, 0.39509469270706177, 0.6580109000205994, -0.6567697525024414, -0.16133712232112885, -0.03066117689013481, 0.19777387380599976, 0.021091438829898834, 1.0890741348266602, -0.2568013072013855, -0.1044800877571106, 0.04408685863018036, 0.14552858471870422, -0.09427760541439056, 0.22104187309741974, 0.3211677372455597, -0.3753249943256378, 0.22989407181739807, 0.12315914034843445, 0.27319207787513733, 0.9861046075820923, -0.4327753782272339, -0.17607294023036957, -0.6600775122642517, -0.07390432059764862, -0.08916682004928589, -0.14639103412628174, -0.3760265111923218, 0.4698123633861542, -0.42340317368507385, -0.48789843916893005, 0.20037256181240082, 0.190384179353714, -0.3383810818195343, -0.27451804280281067, -0.677295446395874, 0.729722261428833, -0.34217116236686707, -0.13684895634651184, -0.23116692900657654, -0.7875645160675049, 0.09011788666248322, -0.5737418532371521, -0.7383401393890381, 0.3577451705932617, 0.051746468991041183, -0.15230800211429596, 0.6297503113746643, 0.4900800883769989, 0.2663682699203491, 0.4409944713115692, 0.15913522243499756, -0.2102314680814743, -0.12731733918190002, -0.004088461399078369, 0.11556936800479889, 0.08937446027994156, 0.010477054864168167, 0.16503089666366577, 0.05696741119027138, 0.17393982410430908, -0.5115325450897217, 0.8862385153770447, -0.3268229365348816, 0.13092291355133057, -0.7055732011795044, 0.07627010345458984, 0.0372798815369606, 0.30751311779022217, -0.12515531480312347, 0.43813350796699524, 0.5597979426383972, 0.5481685400009155, 0.12415358424186707, -0.3539046347141266, 0.2520723044872284, -0.01537327840924263, 0.2890112102031708, 0.7947626113891602, -0.18326981365680695, 0.6941003203392029, -0.36929360032081604, -0.39492830634117126, -0.06674540787935257, 0.2682889699935913, -0.6187736988067627, -0.47373437881469727, -0.27204498648643494, -0.03919585421681404, 0.18214847147464752, 0.6825732588768005, 0.6685068607330322, 0.12736563384532928, 0.3829655945301056, 0.017671428620815277, 0.15991860628128052, 0.2116456925868988, 0.31452545523643494, -0.4565650224685669, 0.1277708113193512, -0.879989504814148, 0.19958601891994476, 0.6841779351234436, 0.644526481628418, 0.45372751355171204, -0.07213592529296875, -1.0452572107315063, 0.43394735455513, 0.0145079605281353, -0.38273856043815613, 0.5779984593391418, -0.06935100257396698, -0.4601147770881653, -0.169308602809906, 0.503319263458252, -0.22781221568584442, 1.2578598260879517, 0.050385717302560806, -0.21103249490261078, 0.29910993576049805, -1.1881675720214844, 0.7268999218940735, 0.4757809042930603, -0.5496917366981506, -0.03346223011612892, -0.6065388917922974, 0.21029961109161377, 0.0021626707166433334, -0.24317961931228638, 0.21203285455703735, 0.19859588146209717, -0.32760411500930786, 0.3333401083946228, 0.21264764666557312, 0.01785852387547493, -0.06825757771730423, -0.24508193135261536, 0.6453621983528137, 0.21953125298023224, -0.33542683720588684, 0.49638375639915466, 0.12956838309764862, 0.1546493023633957, 0.403484970331192, -0.01250077597796917, 0.741918683052063, 0.5765631198883057, 0.7545505166053772, -0.3016918897628784, -0.33836111426353455, -0.8422636985778809, -0.3088945150375366, -0.21957075595855713, -0.7316451668739319, -0.23403802514076233, 0.29192957282066345, 0.1392451673746109, -0.7095944881439209, -0.19776403903961182, -0.6624513268470764, 0.4037978947162628, -0.14745591580867767, -0.794883668422699, -0.17538152635097504, 0.41491034626960754, -1.4174188375473022, 0.30458199977874756, 0.4791472852230072, 0.08626626431941986, -0.1708928644657135, 0.6187188029289246, -0.22173835337162018, -0.001365218311548233, -0.6141653060913086, 0.48225274682044983, 0.04349106177687645, -0.16466650366783142, 0.012069527059793472, -0.34805595874786377, 0.6863030791282654, -0.011920135468244553, -0.31699538230895996, 0.1807231456041336, 0.162040576338768, 0.16430343687534332, 0.30731257796287537, 0.23717838525772095, 0.18273210525512695, 0.023256156593561172, -0.1485385298728943, -0.2423740029335022, 0.16515909135341644, 0.26118406653404236, 0.36793920397758484, -0.5143190026283264, -0.2811352610588074, -0.1561724692583084, 0.19762670993804932, 0.5108606815338135, -0.22506572306156158, 1.0537554025650024, 0.24988500773906708, 0.13711874186992645, 0.09265068173408508, -0.19450080394744873, 0.49125170707702637, -1.142022967338562, -0.46389174461364746, -0.2160961627960205, 1.319631814956665, 1.4062494039535522, -0.18914426863193512, 0.16110314428806305, 0.11047659814357758, 0.2979191839694977, -0.6203130483627319, -0.03905748948454857, -0.6973811388015747, -0.04058860242366791, -0.6591260433197021, -0.2034861445426941, -0.6906132698059082, 0.15720422565937042, -0.28065645694732666, -0.04542061313986778, -0.2135419398546219, -0.28916850686073303, -0.4702979326248169, 0.38318124413490295, -1.1803889274597168, 1.0175888538360596]"
ch2_iir_nci_20260227T1239538758_d_img_d18,IIRS,4,0,-3.3676667596,356.08080004,73.08,96.319246,31.690699,58.309301,91.35,29042,1.0,False,False,False,D:\ISRO\IIRS_tiles\ch2_iir_nci_20260227T1239538758_d_img_d18\ch2_iir_nci_20260227T1239538758_d_img_d18_r4_c0.npy,"[-0.05838853120803833, -0.08157271146774292, 0.0997491106390953, -0.2970215678215027, -0.1856837272644043, -0.6577281355857849, 1.0910298824310303, -1.0983349084854126, -0.053273458033800125, 0.14565879106521606, 0.0538189671933651, -0.5788302421569824, 0.022967472672462463, -0.2321431189775467, 0.5780895948410034, -0.22243471443653107, 0.2802814841270447, 0.4194764196872711, -0.17409813404083252, -0.09211134910583496, 0.052001237869262695, 0.011965222656726837, 0.5966222286224365, -0.19665086269378662, 0.03980712965130806, 0.09407328069210052, 0.3402341306209564, 0.6045283079147339, -0.6303762793540955, -0.030708685517311096, 0.01730777695775032, 0.1446736454963684, 0.06770690530538559, 1.000140905380249, -0.19286371767520905, -0.11685094237327576, 0.10908844321966171, -0.15208441019058228, -0.04687594249844551, 0.3302997648715973, 0.31363141536712646, -0.3317091464996338, 0.2598695755004883, 0.07427524030208588, 0.2149745225906372, 0.9547371864318848, -0.26342689990997314, -0.17476211488246918, -0.7453144788742065, -0.058453839272260666, -0.2992042601108551, -0.11126747727394104, -0.45609021186828613, 0.3739160895347595, -0.3749290704727173, -0.33189207315444946, -0.06692801415920258, 0.21873682737350464, -0.3429347574710846, -0.07284782826900482, -0.6216768026351929, 0.8149992227554321, -0.3094347417354584, -0.2755810618400574, -0.3738866150379181, -0.5850774049758911, 0.111201211810112, -0.4362209737300873, -0.4674873352050781, 0.3873082995414734, -0.0028144605457782745, -0.24754156172275543, 0.46759065985679626, 0.5305586457252502, 0.14266368746757507, 0.3485622704029083, 0.4158611595630646, -0.1282583475112915, -0.02084631845355034, 0.04750300198793411, 0.21465502679347992, 0.25855499505996704, 0.1429768055677414, 0.23394933342933655, 0.30465272068977356, 0.14697140455245972, -0.394339382648468, 0.9091701507568359, -0.0011200159788131714, 0.06511348485946655, -0.8866228461265564, -0.05854785442352295, -0.1017603799700737, 0.17572756111621857, -0.08759178221225739, 0.25612175464630127, 0.82633376121521, 0.45434364676475525, -0.24145445227622986, -0.47785794734954834, 0.16825978457927704, 0.09381620585918427, 0.10071052610874176, 0.5150367021560669, -0.24783167243003845, 0.5303869247436523, -0.33541950583457947, -0.3014110326766968, -0.11290202289819717, 0.1950857937335968, -0.43374499678611755, -0.5649853944778442, -0.36287447810173035, 0.2017219215631485, 0.1831485480070114, 0.6167678833007812, 0.7594788670539856, -0.10517160594463348, 0.512845516204834, 0.03996659070253372, 0.15491189062595367, 0.19735267758369446, 0.2625325620174408, -0.5255416631698608, -0.017966851592063904, -0.784042239189148, 0.14970938861370087, 0.5012179613113403, 0.572809636592865, 0.3916313350200653, -0.05476628616452217, -0.9131813645362854, 0.08030709624290466, -0.12657801806926727, -0.4846353530883789, 0.4303652346134186, -0.07644014060497284, -0.4144343137741089, 0.112974613904953, 0.45577287673950195, 0.034326981753110886, 1.0157933235168457, -0.04504440352320671, -0.01807781681418419, 0.04006649926304817, -1.053579330444336, 0.39264848828315735, 0.3456617593765259, -0.6252418160438538, 0.04424711689352989, -0.4328422248363495, 0.24980808794498444, 0.07483076304197311, -0.08224327862262726, 0.23683004081249237, 0.1605505645275116, -0.511591911315918, 0.5137705206871033, 0.1040257140994072, -0.014380749315023422, 0.028049563989043236, -0.12818238139152527, 0.756125807762146, 0.27186068892478943, -0.2282266765832901, 0.32700785994529724, 0.21681448817253113, 0.5047075152397156, 0.3406456708908081, -0.005651010200381279, 0.8875508308410645, 0.594607949256897, 0.5634971261024475, -0.24592849612236023, -0.33680248260498047, -0.7454158663749695, -0.20705287158489227, -0.2449221909046173, -0.8460356593132019, 0.07744210958480835, 0.12269917130470276, 0.2071705311536789, -0.6231546998023987, 0.0653623715043068, -0.44763118028640747, 0.4634932577610016, 0.11816583573818207, -0.8952472805976868, -0.22134901583194733, 0.3353903889656067, -1.2125139236450195, 0.424459308385849, 0.3871113657951355, -0.00527484156191349, -0.2830709218978882, 0.7621759176254272, -0.26409825682640076, 0.0424322746694088, -0.36643004417419434, 0.49148544669151306, 0.07706001400947571, 0.03219613432884216, 0.018160562962293625, -0.0740794688463211, 0.4548273980617523, 0.02451927587389946, -0.633530855178833, 0.05957256257534027, 0.19690106809139252, 0.24642884731292725, 0.39500299096107483, 0.23185402154922485, 0.17890354990959167, 0.1276187300682068, -0.2093825489282608, -0.395710289478302, 0.016199421137571335, 0.1309569776058197, 0.33766454458236694, -0.5385737419128418, -0.19569221138954163, -0.001982465386390686, 0.1191168874502182, 0.2797391712665558, -0.3248840570449829, 0.8051238656044006, -0.06970767676830292, 0.15722642838954926, 0.23674486577510834, -0.15985509753227234, 0.4473729729652405, -0.9148687720298767, -0.3780292570590973, -0.09972362965345383, 1.0328598022460938, 0.9023189544677734, -0.25957345962524414, -0.08085207641124725, 0.05273465812206268, 0.3541204333305359, -0.5363388657569885, -0.224948912858963, -0.5926035046577454, -0.19446100294589996, -0.6501118540763855, -0.20526710152626038, -0.38073959946632385, 0.07059237360954285, -0.3124852180480957, -0.1313019096851349, -0.1458968222141266, -0.47547778487205505, -0.6163539886474609, 0.06681439280509949, -0.9370064735412598, 0.8905584216117859]"
