epoch,train_total,train_mse,train_cosine,train_retrieval,val_total,val_mse,val_cosine,val_retrieval,learning_rate
13,0.8810912336621965,0.14626526287623814,0.09935855763299124,1.270934819493975,1.3197622203826904,0.15319036742051442,0.10753002087275187,2.1180836534500123,0.0001
14,0.8604651962007795,0.14430339310850415,0.09804806913648333,1.2362274708066667,1.3100785032908122,0.15137219031651813,0.10638646364212036,2.1046397479375205,0.0001
15,0.8460092329978943,0.14135516447680338,0.09631922381264822,1.2166696991239274,1.2998570855458578,0.14908533672491708,0.10479820489883424,2.091947070757548,0.0001
16,0.8203525968960353,0.139202681183815,0.09474146502358573,1.1728168971197945,1.2918431663513184,0.1467235149939855,0.10303699731826782,2.084165326754252,0.0001
17,0.8119550980840411,0.13644815163952964,0.09270530905042376,1.1656032746178764,1.2865904553731282,0.14687159438927969,0.10339365402857463,2.072650373776754,0.0001
18,0.7948044695172991,0.1354737218788692,0.092180917263031,1.1342996624537878,1.27726362546285,0.14290740191936493,0.10044765154520671,2.0678171571095785,0.0001
19,0.7849004541124617,0.13295031564576285,0.0905579195703779,1.1227844340460642,1.271909392674764,0.14291340827941895,0.10039681752522786,2.057198303540548,0.0001
20,0.7782131382397243,0.13089271128177643,0.08898520163127355,1.116670458316803,1.265069793065389,0.13972884873549143,0.09806946674982707,2.054542972246806,0.0001
21,0.7564428046771459,0.1304875887291772,0.08878634759357998,1.0743377130372183,1.2614254728953043,0.14054470062255858,0.09870125770568848,2.0443589973449705,0.0001
22,0.7484486382348197,0.12833889016083308,0.08723656143460955,1.065746365274702,1.2575326093037924,0.1393633896112442,0.0977847162882487,2.0407689746220905,0.0001
23,0.7416381124087742,0.12657582989760807,0.08604980536869594,1.0580249428749084,1.2545503044128419,0.13955649614334106,0.09815046707789103,2.033686709403992,0.0001
24,0.7371996348244804,0.12662345830883298,0.08627313784190586,1.048606083052499,1.2471086470286052,0.13518048067887625,0.09459421952565511,2.034667897224426,0.0001
25,0.7261032973017011,0.1241830963747842,0.08430045911243984,1.0352394986152649,1.2446649010976156,0.13647444327672323,0.0955887222290039,2.0252034521102904,0.0001
26,0.7199858505385263,0.12256657728127071,0.08321355274745396,1.0284114364215307,1.240548880894979,0.1342963401476542,0.09411033391952514,2.0242844184239703,0.0001
27,0.713226763520922,0.12277302665369852,0.08345071009227208,1.0140060670035227,1.2380525080362956,0.13368602196375529,0.09358109633127848,2.0215707858403524,0.0001
28,0.7093308339800154,0.1218367765205247,0.08270629848752703,1.0095755021912711,1.23456991036733,0.132170197168986,0.09247163534164429,2.019856130282084,0.0001
29,0.7000082404272897,0.1205354341013091,0.08183981588908604,0.9952659640993391,1.2326298729578653,0.13327053149541218,0.09349846839904785,2.011721771558126,0.0001
30,0.6963932088443211,0.11929478773048946,0.08100151538848877,0.9921938102585929,1.2284426164627076,0.130136532386144,0.09088837703069051,2.01483536084493,0.0001
31,0.6849890238898141,0.11832213257040296,0.08015242270060947,0.973028940813882,1.2281273523966472,0.13223574856917064,0.09247859716415405,2.0068259970347087,0.0001
32,0.6838680505752563,0.11738916171448571,0.07958122968673706,0.9737953213282994,1.2229019196828206,0.12914200762907663,0.09002540985743204,2.0074690278371174,0.0001
33,0.6769656239237104,0.1173777272445815,0.07951494829995291,0.9601458920751299,1.22190088113149,0.13027671297391255,0.09095758199691772,2.0013331588109335,0.0001
34,0.6741044170515877,0.1159039744734764,0.07847235066550119,0.9594561839103699,1.2184516493479411,0.12781581024328867,0.08919586499532063,2.002879899342855,0.0001
35,0.6642199189322335,0.11608824142387936,0.07868845769337246,0.9388864387784686,1.2184111976623535,0.12856659869352977,0.08999441862106324,1.9997003650665284,0.0001
36,0.6638369679450988,0.11475469729730062,0.07785714592252459,0.9424502556664603,1.2142171875635783,0.1262439509232839,0.08803301254908244,1.9998804267247519,0.0001
37,0.6600344402449472,0.11432601511478424,0.07742539746420724,0.9365660520962307,1.212802430788676,0.12522041658560434,0.08740661303202311,2.0003507979710897,0.0001
38,0.6544617761884417,0.11348656275442669,0.07677237919398716,0.9284056520462036,1.2117346986134847,0.12639497180779774,0.08818279345830282,1.9943138313293458,0.0001
39,0.6517623799187796,0.113249457521098,0.07666990450450352,0.9236860489845276,1.209620745976766,0.12479430754979451,0.08704986254374186,1.9955531787872314,0.0001
40,0.652570984022958,0.11217954874038696,0.07603930950164794,0.9287042321477618,1.207837357521057,0.12413271715243658,0.08648534059524536,1.9944386100769043,0.0001
41,0.6529629240717206,0.11117742644889014,0.07518367392676217,0.9332036454336984,1.2062760877609253,0.1240137360493342,0.08625648101170857,1.9920117521286012,0.0001
42,0.6472841531889779,0.1107703059060233,0.0747855189868382,0.923456654548645,1.205243748029073,0.12396917521953582,0.08625505129496257,1.9900390831629435,0.0001
43,0.6465176486968994,0.11036186805793217,0.07447824035372053,0.9233550752912248,1.2032389799753824,0.12354447215795517,0.08586647113164265,1.9876560417811076,0.0001
44,0.6385787882123675,0.10970948879207884,0.07403099332536969,0.9096766035897391,1.2028200769424437,0.12413336336612701,0.08631238142649332,1.9847486670811971,0.0001
45,0.6391962272780282,0.11013484346015112,0.0744644740649632,0.9091938216345651,1.1983887990315756,0.11886174003283183,0.0825940179824829,1.9938660955429077,0.0001
46,0.6370814463070461,0.1084153014421463,0.07328769854136875,0.91075688123703,1.1983509667714436,0.12142598271369934,0.08421963055928548,1.9854107173283895,0.0001
47,0.6278746891021728,0.10945143857172557,0.07398966755185808,0.8888671609333584,1.1974021530151366,0.12095288008451462,0.0839816157023112,1.9849352820714314,0.0001
48,0.6330406131063189,0.1080300520999091,0.07299972636359078,0.9040216684341431,1.196530065536499,0.12001551598310471,0.08334300756454467,1.9863430468241374,0.0001
49,0.6283569165638515,0.10788358709641865,0.0729475256374904,0.8950516298839024,1.1945742209752401,0.1198949275414149,0.08311781247456869,1.9831229829788208,0.0001
50,0.6233172818592616,0.10716341078281402,0.07240182229450771,0.8875041140828814,1.1942524639765422,0.1199571277697881,0.0830438240369161,1.9825030692418417,0.0001
51,0.6209965324401856,0.10783759564161301,0.07279948336737496,0.8807189249992371,1.1922451893488566,0.11955064465602239,0.08269094228744507,1.9800072209040325,0.0001
52,0.6281544344765799,0.105825312265328,0.07124469859259469,0.9021688434055873,1.1905941152572632,0.11680491437514623,0.08084196488062541,1.9858944908777874,0.0001
53,0.6251084961209978,0.1057413221682821,0.07131522757666452,0.8961038817678179,1.1896837298075358,0.11793240586916606,0.08171111106872558,1.980080467859904,0.0001
54,0.61741829259055,0.1060963409287589,0.07163280725479126,0.8793782908575876,1.1904591766993204,0.1185840446750323,0.08231214205423991,1.9791259797414145,0.0001
55,0.6163621439252581,0.10528424084186554,0.07104309047971454,0.8800696246964591,1.1900094254811604,0.1180008731285731,0.08163745005925496,1.9807422335942586,0.0001
56,0.616412387575422,0.10515873913254056,0.07086418867111206,0.8807789278030396,1.1886029942830403,0.11870475600163143,0.08205059289932251,1.9756953112284343,0.0001
57,0.6140049832207816,0.10534595719405583,0.07112420048032488,0.8750696499007089,1.1845346705118815,0.11534684002399445,0.07959736029307048,1.9791809384028116,0.0001
58,0.6140842689786639,0.10431610060589654,0.07034988573619298,0.8788365575245448,1.184934671719869,0.11590668519337972,0.08009080568949381,1.9778744029998778,0.0001
59,0.6101455753190177,0.10396141925028392,0.07014575106757028,0.8720768243925912,1.1865208991368612,0.11768753985563914,0.08133864084879558,1.9749894475936889,0.0001
60,0.6140502956935338,0.10328081982476371,0.06949696404593332,0.8825450219426836,1.1830907201766967,0.11449916551510493,0.07902815500895183,1.9791267983118692,0.0001
61,0.6163253913606916,0.10321420699357986,0.06957959345408848,0.8870631718635559,1.1812291526794434,0.1133285637696584,0.07815540631612142,1.9794903580347698,0.0001
62,0.6051235474858965,0.10194318324327468,0.06854857649121966,0.8692635781424386,1.1822721163431804,0.11635677466789882,0.0800674835840861,1.9716957298914592,0.0001
63,0.6063188028335571,0.1033497160247394,0.06951710905347551,0.8669039532116481,1.1794084866841634,0.11330460439125697,0.0779413612683614,1.976325070063273,0.0001
64,0.6100042275020054,0.10261502576725824,0.06912089313779558,0.8765366309029715,1.179656170209249,0.11416634062925975,0.07864951054255168,1.9736805899937948,0.0001
65,0.5975128058024816,0.10264556488820485,0.06914194175175258,0.8514506101608277,1.1808178011576336,0.11553203125794728,0.07949578762054443,1.971579974492391,0.0001
66,0.6034204847472054,0.10270993262529374,0.06911374773297992,0.8631935984747751,1.178490277926127,0.11433195898930232,0.07874637842178345,1.970823852221171,0.0001
67,0.6005465190751212,0.10156939417123795,0.06828560863222395,0.8613830208778381,1.18014754931132,0.11681316882371902,0.08037046988805135,1.9659278074900308,0.0001
68,0.6003609830992562,0.10267853702817645,0.06917700631277902,0.8570108822413853,1.1760360272725423,0.11176257123549779,0.07681811253229777,1.9749107297261557,0.0001
69,0.600938697542463,0.100806531224932,0.06779755660465786,0.8646692088672093,1.1764071337381998,0.11345209618409474,0.07803396622339885,1.9698421971003215,0.0001
70,0.5983130349431719,0.10059445474828993,0.06778738021850586,0.8598624195371355,1.177017780939738,0.11384056429068247,0.07825969378153483,1.969835025469462,0.0001
71,0.5997630316870554,0.10095718217747553,0.06796024356569563,0.861691198689597,1.1740209007263183,0.11251478662093481,0.07701493819554647,1.9689823389053345,0.0001
72,0.601520128931318,0.09945060214826039,0.06680100509098598,0.8705370347840445,1.1738946723937989,0.11209133356809615,0.07677423000335694,1.9700581884384156,0.0001
73,0.5958908898489815,0.10156401153121676,0.06830296720777239,0.8520478190694536,1.1716203387578328,0.10957553515831629,0.07504778861999511,1.973994059562683,0.0001
74,0.595558717591422,0.09969698050192424,0.06693388155528478,0.8578557014465332,1.1736057996749878,0.11269530604283015,0.07725602149963379,1.9673089567820232,0.0001
75,0.5934701711790902,0.10022299413170134,0.06734988961900984,0.8517945742607117,1.172248051961263,0.11101817160844803,0.076062912940979,1.9703339195251466,0.0001
76,0.5935428547859192,0.1003802592413766,0.06750946249280657,0.8513062824521745,1.1717302815119426,0.11046100616455078,0.07564115285873413,1.971256283124288,0.0001
77,0.5958902903965542,0.09926739237138203,0.0666332561629159,0.8599792688233512,1.172149043083191,0.1117719050248464,0.07647002935409546,1.9678142229715982,0.0001
78,0.5943243111882891,0.09898898205586842,0.06654186078480312,0.8575869427408491,1.1704589557647704,0.11123876730600993,0.07596887032190959,1.966502602895101,0.0001
79,0.5875845432281495,0.09970959075859614,0.06697943006243025,0.8417910555430821,1.1700906769434611,0.11039927492539088,0.0755428433418274,1.968297069867452,0.0001
80,0.5908451754706247,0.0986221701332501,0.06624592065811158,0.8519541846002852,1.1712756188710531,0.11251578599214554,0.0769041927655538,1.9637112887700399,0.0001
81,0.5896157142094204,0.09872726291418076,0.06625750371388027,0.8492618870735168,1.1676139974594115,0.10843369960784913,0.0739584453900655,1.9704436953862507,0.0001
82,0.5907904182161604,0.09908131169421332,0.06663474764142717,0.8501486989430019,1.1681440337498983,0.10868809362252553,0.074109255472819,1.9706933625539145,0.0001
83,0.5910293933323452,0.09770514960799899,0.06560501064573016,0.8554384589195252,1.169008944829305,0.11091378231843313,0.07546163320541383,1.9652670590082804,0.0001
84,0.5864582920074463,0.09860703021287918,0.06610200268881662,0.8434985263007028,1.1671814187367757,0.1096163206299146,0.0746098804473877,1.965910472869873,0.0001
85,0.5908494237491063,0.09770045982939857,0.06555094412394932,0.8551960389954704,1.167083838780721,0.10941490312417348,0.07444080193837484,1.9664562972386679,0.0001
86,0.585326305116926,0.09897023665053503,0.06643541506358555,0.8398412959916252,1.1662589279810587,0.10815973649422328,0.07355785369873047,1.9690826638539631,0.0001
87,0.5861436424936567,0.09838943796498435,0.06600077595029559,0.8435068566458566,1.166720363299052,0.1090344030658404,0.07426815430323283,1.9668356307347616,0.0001
88,0.588641311781747,0.09705686198813575,0.0651285559790475,0.8529118009975978,1.1656347878774007,0.10784555951754252,0.07335352818171183,1.9688714297612508,0.0001
89,0.5857648668970381,0.09740227333136968,0.06539691822869437,0.845931350844247,1.165786026318868,0.10910582035779953,0.07415085156758626,1.9650586875279745,0.0001
90,0.5838981393405369,0.09779864545379366,0.06570836918694632,0.8407822363717216,1.1652349106470743,0.10784829626480738,0.07335618178049723,1.9680608383814493,0.0001
91,0.5919709719930376,0.09641806691884995,0.06457335335867745,0.861959091935839,1.1639947128295898,0.10817258814970653,0.0733937923113505,1.9648566881815592,0.0001
92,0.5839579732077462,0.09673070213624409,0.06480159861700875,0.8448513415881566,1.1655552434921264,0.10933592518170675,0.07415038824081421,1.9641378005345662,0.0001
93,0.5819926915849958,0.09757496961525508,0.06539355175835745,0.8380483511516026,1.1639282369613648,0.1094518596927325,0.07427935202916464,1.9603941122690836,0.0001
94,0.5769563937187194,0.09841797079358781,0.06615147658756801,0.8247738776888166,1.1630210717519125,0.10733846485614777,0.07280540625254313,1.9657543992996216,0.0001
95,0.5803018988881792,0.09696636076484408,0.06501344101769584,0.8366441914013454,1.1640884113311767,0.10829316407442093,0.07349461555480957,1.9646012194951374,0.0001
96,0.5784020049231393,0.09644839921167919,0.06472805500030518,0.8344510946954999,1.1622653023401897,0.10773887614409129,0.07287928660710653,1.9632942501703898,0.0001
97,0.5795281825746809,0.09548481847558703,0.06401880604880197,0.8400491176332746,1.1616369851430257,0.10613849967718124,0.07189552466074625,1.9672059297561646,0.0001
98,0.5850282485144479,0.09672465805496488,0.06482176269803729,0.8469636518614633,1.1615460856755575,0.10680717289447784,0.07227772792180379,1.9649224011103312,0.0001
99,0.5733792345864432,0.09644291260412761,0.06473585094724382,0.8244009484563555,1.1623847675323487,0.10772972226142884,0.07286104996999104,1.9635880215962729,0.0001
100,0.5781266590527125,0.09619555498872484,0.06448940243039812,0.8348833949225289,1.1611670843760173,0.10670055558284124,0.07202602783838907,1.964881059328715,0.0001
